ANO_PROVA,ANO_ENTRADA,SEXO,IDADE,RACA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,RENDA_FAMILIAR,AUXILIO_ESTUDANTIL,BOLSA_ESTUDANTIL,INTERCAMBIO,TRABALHO_DURANTE_GRAD,COTAS,ENSINO_MEDIO,PRINCIPAL_MOTIVACAO,DURACAO_PERMANENCIA,PERMANENCIA_PROLONGADA,SOLTEIRO
2014,2008.0,M,17.0,D,4,3,0,True,True,False,False,True,PUB,False,6.0,True,True
2014,2010.0,M,19.0,D,4,4,3,False,True,True,True,True,PUB,False,4.0,False,True
2014,2010.0,M,21.0,D,3,2,1,False,True,False,False,True,PUB,True,4.0,False,True
2014,2010.0,M,18.0,A,4,4,5,False,True,False,True,False,PRI,True,4.0,False,True
2014,2010.0,M,18.0,D,3,4,0,True,True,True,False,False,PUB,False,4.0,False,True
2014,2009.0,M,19.0,A,4,5,3,False,True,False,True,False,PRI,False,5.0,False,True
2014,2009.0,M,20.0,A,3,3,2,False,True,True,False,False,PUB,False,5.0,False,True
2014,2006.0,M,20.0,D,4,4,0,False,False,False,False,False,PRI,True,8.0,True,True
2014,2007.0,M,18.0,D,5,5,5,False,True,True,False,False,PUB,True,7.0,True,True
2014,2009.0,M,18.0,D,4,4,4,False,True,True,True,False,PRI,False,5.0,False,True
2014,2010.0,M,21.0,A,4,4,5,False,True,False,False,False,PRI,False,4.0,False,True
2014,2008.0,M,19.0,A,1,1,2,False,False,False,True,False,PRI,True,6.0,True,True
2014,2009.0,M,20.0,D,4,5,3,False,True,True,False,False,PRI,True,5.0,False,True
2014,2008.0,M,19.0,A,4,5,5,False,False,False,False,False,PRI,True,6.0,True,True
2014,2009.0,M,19.0,D,3,3,2,False,True,False,False,False,PRI,True,5.0,False,True
2014,2009.0,M,19.0,A,3,4,4,False,False,True,False,False,PRI,True,5.0,False,True
2014,2009.0,M,18.0,A,4,4,4,False,True,False,True,False,PRI,True,5.0,False,True
2014,2009.0,M,19.0,A,5,5,6,False,True,False,False,False,PRI,False,5.0,False,True
2014,2009.0,F,18.0,A,4,4,4,False,True,True,False,False,PRI,False,5.0,False,True
2014,2009.0,M,18.0,A,5,4,5,False,True,True,False,False,PRI,True,5.0,False,True
2014,2009.0,M,18.0,A,4,4,4,False,False,True,True,False,PRI,False,5.0,False,True
2014,2007.0,M,19.0,B,3,3,2,False,False,False,False,False,PRI,False,7.0,True,True
2014,2009.0,M,18.0,A,4,4,4,False,True,True,False,False,PRI,True,5.0,False,True
2014,2009.0,F,19.0,D,5,3,2,False,False,False,True,True,PUB,False,5.0,False,True
2014,2010.0,M,19.0,A,4,3,3,False,False,False,True,False,PRI,True,4.0,False,True
2014,2009.0,M,18.0,A,5,5,4,False,True,True,False,False,PRI,True,5.0,False,True
2014,2010.0,M,21.0,D,2,1,1,True,True,False,True,True,PRI,False,4.0,False,True
2014,2006.0,M,18.0,A,4,4,5,False,False,True,False,False,PUB,True,8.0,True,True
2014,2009.0,M,19.0,A,4,3,4,False,True,False,False,False,PRI,True,5.0,False,True
2014,2007.0,M,20.0,D,1,2,1,True,True,False,True,True,PUB,True,7.0,True,False
2014,2009.0,M,19.0,A,4,3,1,False,True,False,True,False,PRI,False,5.0,False,True
2014,2009.0,M,21.0,D,5,3,1,False,True,False,False,True,PUB,True,5.0,False,True
2014,2007.0,M,19.0,D,4,4,3,False,True,False,True,False,PRI,False,7.0,True,True
2014,2008.0,M,19.0,D,4,3,4,True,True,False,False,False,PRI,False,6.0,True,True
2014,2008.0,M,19.0,D,3,2,4,False,False,False,True,False,PRI,False,6.0,True,True
2014,2008.0,M,20.0,A,3,3,4,False,True,True,True,False,PRI,False,6.0,True,True
2014,2008.0,M,19.0,A,4,5,5,False,True,True,False,False,PRI,True,6.0,True,True
2014,2010.0,F,18.0,D,3,2,2,False,True,False,True,True,PUB,False,4.0,False,True
2014,2009.0,M,19.0,B,3,3,4,False,False,False,False,False,PRI,True,5.0,False,True
2014,2010.0,M,19.0,D,3,3,5,False,True,True,True,False,PRI,True,4.0,False,True
2014,2009.0,M,19.0,C,3,5,3,False,True,False,True,True,PRI,True,5.0,False,True
2014,2009.0,M,19.0,D,4,3,4,True,True,True,False,False,PRI,True,5.0,False,True
2014,2009.0,M,18.0,B,4,3,5,False,True,True,True,False,PRI,True,5.0,False,True
2014,2007.0,M,19.0,A,5,4,4,False,False,False,True,False,PRI,False,7.0,True,True
2014,2010.0,M,19.0,A,4,2,4,False,True,False,True,False,PRI,False,4.0,False,True
2014,2009.0,M,23.0,D,1,1,2,False,True,False,True,False,PUB,False,5.0,False,True
2014,2009.0,F,19.0,A,4,4,5,False,True,True,True,False,PRI,False,5.0,False,True
2014,2010.0,M,18.0,A,3,3,5,False,True,True,False,False,PRI,True,4.0,False,True
2014,2009.0,M,18.0,A,3,3,3,False,True,False,False,False,PRI,True,5.0,False,True
2014,2009.0,M,23.0,D,3,3,2,False,False,False,True,False,PRI,True,5.0,False,True
2014,2009.0,M,18.0,A,4,4,1,False,True,True,True,False,PRI,False,5.0,False,True
2014,2009.0,M,18.0,B,4,5,3,False,False,False,False,False,PRI,True,5.0,False,True
2014,2008.0,M,18.0,D,3,5,4,False,False,False,False,False,PRI,True,6.0,True,True
2014,2009.0,M,20.0,D,2,0,2,False,True,False,True,False,PUB,False,5.0,False,True
2014,2009.0,M,18.0,A,3,3,4,False,True,True,True,False,PRI,True,5.0,False,True
2014,2009.0,M,18.0,D,4,4,4,False,True,False,False,False,PRI,True,5.0,False,True
2014,2008.0,M,18.0,D,5,3,4,False,True,False,True,False,PRI,False,6.0,True,False
2014,2009.0,M,18.0,A,3,4,5,False,True,True,True,False,PRI,True,5.0,False,True
2014,2009.0,M,19.0,D,4,4,3,False,True,True,True,False,PRI,False,5.0,False,True
2014,2009.0,M,20.0,A,4,3,3,False,True,True,False,False,PUB,False,5.0,False,True
2014,2010.0,M,20.0,A,4,5,5,False,True,True,False,False,PRI,False,4.0,False,True
2014,2009.0,M,18.0,D,4,4,5,False,True,False,True,False,PRI,True,5.0,False,True
2014,2010.0,F,20.0,A,5,3,4,False,False,False,False,False,PRI,False,4.0,False,True
2014,2009.0,F,18.0,D,4,3,5,False,False,True,False,False,PRI,False,5.0,False,True
2014,2010.0,M,19.0,D,5,4,5,False,True,False,False,False,PRI,True,4.0,False,True
2014,2009.0,M,18.0,A,4,3,4,False,False,False,False,False,PRI,True,5.0,False,True
2014,2008.0,M,18.0,A,5,5,4,False,True,False,True,False,PRI,False,6.0,True,True
2014,2008.0,F,18.0,A,0,2,3,False,True,False,False,False,PRI,False,6.0,True,True
2014,2009.0,M,18.0,A,4,4,5,False,True,False,False,False,PRI,False,5.0,False,True
2014,2010.0,M,19.0,A,4,3,4,False,True,True,False,False,PRI,False,4.0,False,True
2014,2010.0,M,18.0,A,4,4,5,False,True,False,False,False,PRI,True,4.0,False,True
2014,2010.0,F,19.0,D,4,5,3,False,True,True,False,False,PRI,False,4.0,False,True
2014,2005.0,M,18.0,D,4,4,5,False,True,False,True,False,PRI,True,9.0,True,True
2014,2009.0,M,17.0,A,3,4,4,False,True,True,False,False,PUB,True,5.0,False,True
2014,2009.0,M,18.0,D,5,5,5,False,False,False,False,False,PRI,False,5.0,False,True
2014,2009.0,M,18.0,A,4,3,4,False,True,True,True,False,PRI,True,5.0,False,True
2014,2007.0,M,18.0,A,4,4,5,False,True,False,True,False,PUB,False,7.0,True,True
2014,2008.0,M,18.0,D,3,2,5,False,False,False,False,False,PRI,False,6.0,True,True
2014,2010.0,M,18.0,A,3,4,3,True,True,False,False,False,PRI,True,4.0,False,True
2014,2010.0,F,18.0,A,5,4,5,False,True,False,False,False,PUB,False,4.0,False,True
2014,2008.0,M,18.0,A,4,4,4,False,False,False,False,False,PRI,False,6.0,True,True
2014,2010.0,F,18.0,A,4,4,6,False,True,False,False,False,PRI,False,4.0,False,True
2014,2009.0,M,18.0,A,4,4,5,False,True,False,False,False,PRI,False,5.0,False,True
2014,2009.0,M,23.0,A,2,4,4,False,True,True,False,False,PRI,True,5.0,False,True
2014,2006.0,M,18.0,A,5,5,5,False,True,False,True,False,PRI,True,8.0,True,True
2014,2009.0,M,18.0,A,4,4,3,False,True,False,True,False,PRI,False,5.0,False,True
2014,2007.0,M,18.0,D,3,2,1,True,False,False,False,False,PRI,True,7.0,True,True
2014,2006.0,M,20.0,A,3,3,4,False,True,False,False,False,PUB,True,8.0,True,True
2014,2009.0,M,18.0,A,5,5,5,False,True,True,False,False,PRI,True,5.0,False,True
2014,2007.0,M,18.0,A,4,5,5,False,True,False,True,False,PRI,False,7.0,True,True
2014,2005.0,M,20.0,C,4,3,6,False,False,False,True,False,PRI,False,9.0,True,True
2014,2008.0,M,19.0,A,5,5,3,False,False,False,True,False,PUB,True,6.0,True,False
2014,2010.0,M,18.0,A,2,2,1,False,True,False,False,False,PRI,False,4.0,False,True
2014,2005.0,M,18.0,A,5,5,6,False,False,False,True,False,PRI,True,9.0,True,True
2014,2009.0,M,19.0,D,1,4,4,False,True,False,False,False,PRI,False,5.0,False,True
2014,2007.0,M,18.0,D,1,3,4,False,False,False,True,False,PUB,True,7.0,True,True
2014,2006.0,M,19.0,D,3,4,4,True,True,False,True,False,PUB,True,8.0,True,True
2014,2009.0,M,18.0,D,3,4,3,False,True,False,False,False,PUB,True,5.0,False,False
2014,2006.0,M,19.0,D,3,3,1,False,False,False,True,False,PRI,True,8.0,True,True
2014,2010.0,M,19.0,A,4,4,2,False,True,False,True,False,PRI,True,4.0,False,True
2014,2008.0,F,27.0,D,1,1,0,False,False,False,False,False,PUB,False,6.0,True,True
2014,2008.0,M,19.0,A,3,5,5,False,True,False,True,False,PUB,True,6.0,True,True
2014,2008.0,M,18.0,D,3,3,3,False,True,False,True,False,PRI,True,6.0,True,True
2014,2008.0,M,18.0,A,4,3,6,False,False,False,True,False,PRI,False,6.0,True,True
2014,2008.0,F,18.0,D,3,3,4,False,False,False,False,False,PUB,True,6.0,True,True
2014,2007.0,M,22.0,D,2,1,3,False,False,False,True,False,PUB,True,7.0,True,False
2014,2008.0,M,18.0,A,4,3,3,False,True,False,True,False,PRI,True,6.0,True,True
2014,2010.0,M,18.0,D,5,3,4,False,True,False,True,False,PUB,False,4.0,False,False
2014,2009.0,F,18.0,D,3,4,3,False,True,False,False,False,PRI,True,5.0,False,False
2014,2009.0,M,20.0,A,4,2,2,False,True,False,False,False,PRI,True,5.0,False,True
2014,2009.0,F,19.0,D,3,4,3,False,True,False,False,False,PRI,False,5.0,False,True
2014,2006.0,M,19.0,B,4,5,4,True,True,False,True,False,PUB,False,8.0,True,True
2014,2009.0,M,18.0,D,1,2,4,False,True,False,True,False,PUB,True,5.0,False,True
2014,2007.0,M,22.0,A,4,4,3,False,True,False,True,False,PUB,False,7.0,True,True
2014,2009.0,M,18.0,D,3,3,5,False,True,False,True,False,PRI,True,5.0,False,True
2014,2006.0,M,20.0,B,4,4,4,False,False,False,True,False,PRI,False,8.0,True,True
2014,2009.0,M,23.0,A,3,3,0,True,True,False,False,False,PUB,True,5.0,False,True
2014,2007.0,M,18.0,A,4,3,3,False,True,True,False,False,PRI,False,7.0,True,True
2014,2008.0,F,18.0,A,4,4,1,False,False,True,False,False,PRI,False,6.0,True,True
2014,2007.0,M,19.0,A,3,4,4,False,False,False,False,False,PRI,False,7.0,True,True
2014,2008.0,F,18.0,D,2,5,3,False,True,False,False,False,PRI,False,6.0,True,True
2014,2007.0,M,20.0,D,1,3,1,True,True,False,False,False,PUB,True,7.0,True,True
2014,2009.0,M,18.0,D,3,2,1,True,True,False,True,False,PRI,False,5.0,False,True
2014,2008.0,M,20.0,A,1,5,5,True,True,False,False,False,PRI,False,6.0,True,True
2014,2006.0,M,19.0,D,3,2,3,True,True,False,True,False,PUB,True,8.0,True,False
2014,2007.0,M,18.0,A,3,3,5,False,False,True,False,False,PUB,False,7.0,True,True
2014,2008.0,M,17.0,D,3,3,2,False,True,True,False,False,PRI,True,6.0,True,True
2014,2008.0,M,19.0,A,3,4,5,False,True,True,True,False,PRI,True,6.0,True,True
2014,2008.0,M,19.0,A,3,2,2,False,True,True,False,False,PRI,True,6.0,True,True
2014,2006.0,M,18.0,D,1,3,2,True,False,False,True,False,PUB,True,8.0,True,True
2014,2006.0,F,18.0,A,4,2,4,False,True,True,False,False,PUB,False,8.0,True,True
2014,2009.0,M,19.0,B,3,4,5,False,True,False,True,False,PRI,False,5.0,False,True
2014,2008.0,M,20.0,A,3,2,4,False,False,False,True,False,PUB,True,6.0,True,True
2014,2008.0,M,18.0,A,3,4,4,True,True,False,False,True,PUB,False,6.0,True,True
2014,2009.0,F,19.0,D,3,5,0,False,True,False,True,False,PRI,False,5.0,False,True
2014,2009.0,M,24.0,D,5,4,4,False,False,False,True,False,PUB,True,5.0,False,True
2014,2010.0,M,18.0,A,3,3,4,False,True,False,False,False,PRI,True,4.0,False,True
2014,2009.0,M,18.0,A,3,3,2,False,True,False,True,False,PUB,False,5.0,False,True
2014,2009.0,M,23.0,D,4,5,4,False,True,False,False,False,PRI,True,5.0,False,True
2014,2009.0,F,18.0,A,5,5,2,False,True,False,True,False,PRI,False,5.0,False,True
2014,2007.0,M,20.0,A,2,3,2,False,True,False,False,False,PRI,False,7.0,True,True
2014,2010.0,M,19.0,A,3,5,2,False,True,False,False,False,PUB,True,4.0,False,True
2014,2010.0,M,19.0,A,1,1,3,False,True,False,False,False,PRI,True,4.0,False,True
2014,2009.0,M,22.0,D,1,3,0,True,True,False,False,False,PUB,False,5.0,False,True
2014,2010.0,M,19.0,D,3,4,3,False,True,False,False,False,PRI,True,4.0,False,True
2014,2007.0,F,18.0,A,3,3,0,False,True,False,True,False,PUB,False,7.0,True,True
2014,2008.0,F,18.0,A,3,1,2,False,True,False,False,False,PRI,False,6.0,True,True
2014,2006.0,M,18.0,A,4,4,2,False,True,False,False,False,PRI,False,8.0,True,True
2014,2010.0,M,19.0,A,3,3,1,True,True,True,False,False,PUB,False,4.0,False,True
2014,2010.0,M,20.0,A,1,4,4,False,True,True,True,False,PRI,True,4.0,False,True
2014,2008.0,M,19.0,A,4,4,5,False,True,True,False,False,PRI,False,6.0,True,True
2014,2008.0,M,18.0,D,4,4,4,False,True,True,True,False,PRI,False,6.0,True,True
2014,2009.0,M,18.0,A,3,3,5,True,True,True,True,False,PRI,True,5.0,False,True
2014,2010.0,F,18.0,A,3,2,2,False,False,True,False,False,PRI,True,4.0,False,True
2014,2008.0,M,18.0,A,3,4,4,False,True,True,True,False,PUB,True,6.0,True,True
2014,2009.0,M,20.0,A,4,3,3,False,True,True,False,False,PRI,True,5.0,False,True
2014,2008.0,M,19.0,D,4,4,4,False,False,True,True,False,PRI,True,6.0,True,True
2014,2008.0,F,18.0,B,5,3,2,False,True,True,False,False,PUB,False,6.0,True,True
2014,2007.0,M,18.0,A,5,4,1,False,True,True,True,False,PRI,False,7.0,True,True
2014,2007.0,M,19.0,A,3,5,4,False,False,False,True,False,PUB,False,7.0,True,True
2014,2009.0,M,18.0,A,5,3,5,False,True,False,True,False,PUB,True,5.0,False,True
2014,2010.0,F,20.0,D,4,3,2,False,True,True,False,False,PUB,False,4.0,False,True
2014,2009.0,M,19.0,C,4,3,5,False,True,False,False,False,PUB,False,5.0,False,True
2014,2010.0,M,18.0,A,3,4,3,False,True,False,False,False,PUB,False,4.0,False,True
2014,2009.0,M,19.0,D,4,4,4,False,False,True,False,False,PUB,False,5.0,False,True
2014,2008.0,M,22.0,A,2,3,1,True,False,False,False,False,PRI,False,6.0,True,True
2014,2010.0,M,19.0,A,3,3,5,False,False,False,False,False,PRI,True,4.0,False,True
2014,2010.0,M,18.0,A,3,2,4,False,True,False,False,False,PUB,False,4.0,False,True
2014,2007.0,M,18.0,A,2,1,5,True,False,False,True,False,PUB,False,7.0,True,False
2014,2010.0,M,20.0,A,2,2,1,True,True,True,False,False,PRI,False,4.0,False,True
2014,2009.0,M,20.0,A,5,5,3,False,True,True,True,False,PUB,False,5.0,False,True
2014,2009.0,M,21.0,A,4,4,2,False,True,False,False,False,PRI,True,5.0,False,True
2014,2009.0,M,19.0,A,4,5,3,False,True,False,True,False,PUB,True,5.0,False,True
2014,2007.0,M,22.0,D,5,5,4,False,True,True,True,False,PRI,False,7.0,True,True
2014,2008.0,M,19.0,D,3,3,0,False,False,False,False,False,PRI,False,6.0,True,True
2014,2009.0,M,19.0,A,4,5,5,False,True,True,False,False,PUB,True,5.0,False,True
2014,2008.0,M,18.0,A,3,3,5,True,True,True,True,False,PRI,False,6.0,True,False
2014,2009.0,M,19.0,A,5,4,5,False,True,True,False,False,PRI,False,5.0,False,True
2014,2010.0,F,18.0,A,5,3,5,False,False,False,True,False,PRI,True,4.0,False,True
2014,2009.0,M,19.0,C,3,3,3,False,False,True,True,False,PRI,False,5.0,False,True
2014,2009.0,M,18.0,A,3,5,4,False,True,True,False,False,PRI,False,5.0,False,True
2014,2009.0,M,18.0,D,3,3,4,False,False,False,False,False,PRI,False,5.0,False,True
2014,2009.0,M,19.0,A,4,3,5,False,False,False,True,False,PRI,True,5.0,False,True
2014,2009.0,M,19.0,A,5,5,5,False,True,False,False,False,PRI,True,5.0,False,True
2014,2009.0,M,19.0,A,3,3,2,False,True,False,False,False,PRI,True,5.0,False,True
2014,2008.0,M,18.0,A,3,5,5,False,False,False,True,False,PUB,False,6.0,True,True
2014,2009.0,M,19.0,A,3,4,1,True,True,False,True,False,PUB,True,5.0,False,True
2014,2009.0,M,19.0,D,3,4,3,False,False,False,True,False,PUB,False,5.0,False,True
2014,2008.0,M,19.0,A,4,2,4,False,False,False,True,False,PRI,False,6.0,True,True
2014,2009.0,M,19.0,C,5,3,5,False,True,True,True,False,PUB,False,5.0,False,True
2014,2008.0,M,18.0,A,5,5,6,False,True,True,True,False,PRI,False,6.0,True,True
2014,2007.0,M,18.0,A,3,2,3,False,True,True,True,False,PRI,True,7.0,True,True
2014,2007.0,M,18.0,A,5,5,6,False,True,True,True,False,PRI,True,7.0,True,True
2014,2009.0,M,19.0,D,3,4,4,False,False,False,False,False,PRI,True,5.0,False,True
2014,2009.0,M,17.0,A,5,5,5,False,True,True,False,True,PUB,False,5.0,False,True
2014,2008.0,M,18.0,A,4,5,4,False,False,False,False,True,PUB,True,6.0,True,True
2014,2007.0,M,26.0,A,0,5,3,False,False,False,True,False,PUB,True,7.0,True,True
2014,2010.0,M,18.0,A,3,4,5,False,True,True,False,False,PRI,False,4.0,False,True
2014,2007.0,M,18.0,A,5,5,5,False,True,False,True,False,PRI,False,7.0,True,True
2014,2008.0,M,18.0,A,3,3,3,True,False,False,False,False,PRI,True,6.0,True,True
2014,2010.0,M,19.0,A,4,4,5,False,True,False,True,False,PRI,True,4.0,False,True
2014,2007.0,M,19.0,A,3,3,1,False,False,False,False,False,EXT,False,7.0,True,True
2014,2007.0,M,18.0,A,3,4,5,False,True,False,True,False,PRI,False,7.0,True,True
2014,2009.0,M,18.0,A,4,5,5,False,True,True,False,False,PRI,False,5.0,False,True
2014,2007.0,M,19.0,A,4,5,5,False,False,False,True,False,PRI,True,7.0,True,True
2014,2008.0,M,19.0,A,3,1,1,True,False,False,False,False,PUB,False,6.0,True,True
2014,2007.0,M,18.0,A,4,3,4,False,True,False,False,False,PRI,True,7.0,True,True
2014,2010.0,M,19.0,A,3,3,3,False,True,False,False,False,PUB,True,4.0,False,True
2014,2009.0,M,18.0,D,3,4,4,False,True,True,True,True,PUB,True,5.0,False,True
2014,2009.0,M,17.0,A,4,3,4,False,False,False,False,True,PUB,False,5.0,False,True
2014,2007.0,M,19.0,A,5,5,4,True,True,False,True,False,PUB,False,7.0,True,True
2014,2009.0,M,18.0,A,5,5,5,False,True,False,False,False,PUB,True,5.0,False,True
2014,2009.0,M,18.0,A,5,5,4,False,True,False,True,True,PUB,True,5.0,False,True
2014,2009.0,M,18.0,A,5,4,6,False,True,True,True,True,PUB,True,5.0,False,True
2014,2009.0,M,18.0,C,4,3,4,True,False,False,True,True,PUB,False,5.0,False,True
2014,2007.0,M,26.0,A,2,2,4,False,False,False,True,False,PUB,True,7.0,True,False
2014,2009.0,M,19.0,A,4,4,2,False,False,False,False,False,PRI,False,5.0,False,True
2014,2009.0,F,20.0,A,3,4,4,False,True,True,True,False,EXT,False,5.0,False,True
2014,2008.0,M,19.0,A,3,3,4,False,False,False,True,False,PUB,True,6.0,True,True
2014,2007.0,M,20.0,A,3,5,2,False,True,False,False,False,PRI,False,7.0,True,True
2014,2010.0,M,19.0,E,5,4,5,False,True,True,False,True,PUB,True,4.0,False,True
2014,2007.0,M,18.0,A,4,5,4,False,True,False,False,False,PUB,False,7.0,True,True
2014,2009.0,M,18.0,A,3,4,2,False,True,False,False,False,PUB,True,5.0,False,True
2014,2010.0,F,23.0,A,2,4,4,False,True,False,False,False,EXT,False,4.0,False,True
2014,2006.0,M,20.0,A,3,3,1,True,True,False,False,False,PUB,True,8.0,True,True
2014,2009.0,M,18.0,A,4,4,2,False,True,True,True,False,PUB,True,5.0,False,True
2014,2009.0,M,18.0,A,3,3,0,False,True,False,False,False,PUB,False,5.0,False,True
2014,2006.0,M,22.0,A,3,3,3,False,False,False,True,False,PUB,False,8.0,True,False
2014,2008.0,F,18.0,A,4,4,2,True,True,False,False,False,PUB,False,6.0,True,True
2014,2010.0,F,24.0,A,3,4,4,False,False,False,True,False,EXT,False,4.0,False,True
2014,2006.0,M,22.0,A,1,1,3,False,False,False,True,False,PRI,False,8.0,True,True
2014,2010.0,M,18.0,A,1,2,0,True,True,False,False,False,PUB,True,4.0,False,True
2014,2010.0,M,19.0,A,2,0,2,True,True,False,False,True,PUB,False,4.0,False,True
2014,2009.0,M,18.0,D,3,2,4,False,True,False,True,False,PUB,True,5.0,False,True
2014,2010.0,M,19.0,A,0,5,3,False,True,False,True,True,PUB,True,4.0,False,True
2014,2010.0,M,19.0,A,3,4,2,False,False,False,False,False,PUB,True,4.0,False,True
2014,2009.0,M,18.0,A,5,5,6,False,False,False,True,False,PRI,True,5.0,False,True
2014,2009.0,M,18.0,A,4,3,1,False,True,False,True,False,PUB,False,5.0,False,True
2014,2009.0,M,21.0,A,3,3,3,False,False,False,True,False,PUB,True,5.0,False,True
2014,2010.0,M,19.0,D,3,3,1,False,True,False,False,False,PUB,True,4.0,False,True
2014,2008.0,M,22.0,A,3,3,1,False,False,False,False,False,PUB,False,6.0,True,True
2014,2009.0,M,22.0,B,3,3,3,False,False,False,True,False,PUB,True,5.0,False,False
2014,2009.0,M,20.0,A,4,4,3,False,True,False,False,False,PRI,False,5.0,False,True
2014,2009.0,M,29.0,A,0,4,1,False,True,False,True,False,PRI,False,5.0,False,False
2014,2009.0,M,18.0,A,3,3,4,False,True,False,True,False,PUB,False,5.0,False,True
2014,2009.0,M,20.0,D,1,4,1,False,True,False,False,False,PRI,False,5.0,False,True
2014,2009.0,M,18.0,D,4,4,1,False,True,False,False,False,PRI,False,5.0,False,True
2014,2010.0,M,18.0,A,3,3,3,False,True,False,True,False,PUB,False,4.0,False,True
2014,2010.0,M,23.0,A,1,1,2,False,False,False,True,False,PUB,True,4.0,False,True
2014,2010.0,M,19.0,A,1,1,1,False,False,False,True,False,PUB,True,4.0,False,True
2014,2010.0,M,18.0,A,3,3,3,False,False,False,True,False,PRI,False,4.0,False,True
2014,2010.0,M,21.0,A,1,2,1,False,False,False,True,False,PUB,False,4.0,False,True
2014,2010.0,M,18.0,A,3,3,2,False,False,False,False,False,PUB,True,4.0,False,True
2014,2010.0,M,18.0,A,3,5,3,False,False,False,True,False,PUB,False,4.0,False,True
2014,2009.0,M,18.0,A,3,3,5,False,False,False,True,False,PRI,False,5.0,False,True
2014,2010.0,M,18.0,A,1,1,2,False,False,False,True,False,PUB,False,4.0,False,True
2014,2010.0,F,20.0,D,3,3,0,False,False,False,False,True,PUB,False,4.0,False,True
2014,2010.0,M,21.0,A,3,3,1,False,True,False,True,False,PRI,True,4.0,False,True
2014,2007.0,M,19.0,A,5,5,3,False,False,False,True,False,PRI,False,7.0,True,True
2014,2007.0,M,20.0,D,4,5,3,False,False,False,True,False,PRI,False,7.0,True,True
2014,2007.0,M,19.0,D,3,5,3,False,True,False,True,False,PRI,False,7.0,True,False
2014,2010.0,M,18.0,A,3,2,2,False,True,False,True,False,PRI,False,4.0,False,True
2014,2009.0,M,20.0,A,4,4,5,False,False,False,True,False,PRI,False,5.0,False,True
2014,2008.0,M,18.0,D,3,5,2,False,True,True,True,False,PRI,True,6.0,True,True
2014,2009.0,M,19.0,B,3,3,2,False,True,False,True,False,PRI,True,5.0,False,True
2014,2010.0,M,21.0,B,3,2,4,False,False,False,True,False,PRI,True,4.0,False,False
2014,2009.0,F,23.0,B,1,2,2,False,False,False,True,False,PRI,False,5.0,False,True
2014,2010.0,M,20.0,D,2,3,1,False,True,False,False,False,PUB,True,4.0,False,True
